match_no,ballnumber,inningno,over,outcome,batter,bowler,comment
7,22,2,3.3,1,Sai Sudharsan,Mukesh Kumar,"Mukesh Kumar to Sai Sudharsan, 1 run,"
7,23,2,3.4,0,Shubman Gill,Mukesh Kumar,"Mukesh Kumar to Shubman Gill, no run,"
7,24,2,3.5,1,Shubman Gill,Mukesh Kumar,"Mukesh Kumar to Shubman Gill, 1 run,"
7,25,2,3.6,0,Sai Sudharsan,Mukesh Kumar,"Mukesh Kumar to Sai Sudharsan, no run,"
7,26,2,4.1,w,Shubman Gill,Anrich Nortje,"Anrich Nortje to Shubman Gill, no run,                           Wicket - b Anrich Nortje batsmen out 14(13)"
7,27,2,4.2,2nb,Hardik Pandya,Anrich Nortje,"Anrich Nortje to Hardik Pandya, 2 no ball,"
7,28,2,4.2,6,Sai Sudharsan,Anrich Nortje,"Anrich Nortje to Sai Sudharsan, Six,"
7,29,2,4.3,0,Sai Sudharsan,Anrich Nortje,"Anrich Nortje to Sai Sudharsan, no run,"
7,30,2,4.4,1b,Sai Sudharsan,Anrich Nortje,"Anrich Nortje to Sai Sudharsan, 1 bye,"
7,31,2,4.5,0,Hardik Pandya,Anrich Nortje,"Anrich Nortje to Hardik Pandya, no run,"
7,32,2,4.6,4,Hardik Pandya,Anrich Nortje,"Anrich Nortje to Hardik Pandya, Four,"
7,33,2,5.1,4,Sai Sudharsan,Khaleel Ahmed,"Khaleel Ahmed to Sai Sudharsan, Four,"
7,34,2,5.2,0,Sai Sudharsan,Khaleel Ahmed,"Khaleel Ahmed to Sai Sudharsan, no run,"
7,35,2,5.3,0,Sai Sudharsan,Khaleel Ahmed,"Khaleel Ahmed to Sai Sudharsan, no run,"
7,36,2,5.4,0,Sai Sudharsan,Khaleel Ahmed,"Khaleel Ahmed to Sai Sudharsan, no run,"
7,37,2,5.5,1,Sai Sudharsan,Khaleel Ahmed,"Khaleel Ahmed to Sai Sudharsan, 1 run,"
7,38,2,5.6,w,Hardik Pandya,Khaleel Ahmed,"Khaleel Ahmed to Hardik Pandya, no run,                           Wicket - c Abishek Porel b KK Ahmed batsmen out 5(4)"
7,39,2,6.1,1,Sai Sudharsan,Mitchell Marsh,"Mitchell Marsh to Sai Sudharsan, 1 run,"
7,40,2,6.2,2,Vijay Shankar,Mitchell Marsh,"Mitchell Marsh to Vijay Shankar, 2 runs,"
7,41,2,6.3,2,Vijay Shankar,Mitchell Marsh,"Mitchell Marsh to Vijay Shankar, 2 runs,"
7,42,2,6.4,1,Vijay Shankar,Mitchell Marsh,"Mitchell Marsh to Vijay Shankar, 1 run,"
7,43,2,6.5,0,Sai Sudharsan,Mitchell Marsh,"Mitchell Marsh to Sai Sudharsan, no run,"
7,44,2,6.6,2,Sai Sudharsan,Mitchell Marsh,"Mitchell Marsh to Sai Sudharsan, 2 runs,"
7,45,2,7.1,1,Vijay Shankar,Kuldeep Yadav,"Kuldeep Yadav to Vijay Shankar, 1 run,"
7,46,2,7.2,1,Sai Sudharsan,Kuldeep Yadav,"Kuldeep Yadav to Sai Sudharsan, 1 run,"
7,47,2,7.3,1,Vijay Shankar,Kuldeep Yadav,"Kuldeep Yadav to Vijay Shankar, 1 run,"
7,48,2,7.4,0,Sai Sudharsan,Kuldeep Yadav,"Kuldeep Yadav to Sai Sudharsan, no run,"
7,49,2,7.5,1,Sai Sudharsan,Kuldeep Yadav,"Kuldeep Yadav to Sai Sudharsan, 1 run,"
7,50,2,7.6,0,Vijay Shankar,Kuldeep Yadav,"Kuldeep Yadav to Vijay Shankar, no run,"
7,51,2,8.1,1,Sai Sudharsan,Mukesh Kumar,"Mukesh Kumar to Sai Sudharsan, 1 run,"
7,52,2,8.2,1,Vijay Shankar,Mukesh Kumar,"Mukesh Kumar to Vijay Shankar, 1 run,"
7,53,2,8.3,1,Sai Sudharsan,Mukesh Kumar,"Mukesh Kumar to Sai Sudharsan, 1 run,"
7,54,2,8.4,1,Vijay Shankar,Mukesh Kumar,"Mukesh Kumar to Vijay Shankar, 1 run,"
7,55,2,8.5,4,Sai Sudharsan,Mukesh Kumar,"Mukesh Kumar to Sai Sudharsan, Four,"
7,56,2,8.6,0,Sai Sudharsan,Mukesh Kumar,"Mukesh Kumar to Sai Sudharsan, no run,"
7,57,2,9.1,0,Vijay Shankar,Kuldeep Yadav,"Kuldeep Yadav to Vijay Shankar, no run,"
7,58,2,9.2,4,Vijay Shankar,Kuldeep Yadav,"Kuldeep Yadav to Vijay Shankar, Four,"
7,59,2,9.3,1,Vijay Shankar,Kuldeep Yadav,"Kuldeep Yadav to Vijay Shankar, 1 run,"
7,60,2,9.4,2,Sai Sudharsan,Kuldeep Yadav,"Kuldeep Yadav to Sai Sudharsan, 2 runs,"
7,61,2,9.5,1,Sai Sudharsan,Kuldeep Yadav,"Kuldeep Yadav to Sai Sudharsan, 1 run,"
7,62,2,9.6,1,Vijay Shankar,Kuldeep Yadav,"Kuldeep Yadav to Vijay Shankar, 1 run,"
7,63,2,10.1,1wd,Vijay Shankar,Mitchell Marsh,"Mitchell Marsh to Vijay Shankar, 1 wide,"
7,64,2,10.1,1,Vijay Shankar,Mitchell Marsh,"Mitchell Marsh to Vijay Shankar, 1 run,"
7,65,2,10.2,0,Sai Sudharsan,Mitchell Marsh,"Mitchell Marsh to Sai Sudharsan, no run,"
7,66,2,10.3,0,Sai Sudharsan,Mitchell Marsh,"Mitchell Marsh to Sai Sudharsan, no run,"
7,67,2,10.4,1,Sai Sudharsan,Mitchell Marsh,"Mitchell Marsh to Sai Sudharsan, 1 run,"
7,68,2,10.5,4,Vijay Shankar,Mitchell Marsh,"Mitchell Marsh to Vijay Shankar, Four,"
7,69,2,10.6,1,Vijay Shankar,Mitchell Marsh,"Mitchell Marsh to Vijay Shankar, 1 run,"
7,70,2,11.1,4,Vijay Shankar,Khaleel Ahmed,"Khaleel Ahmed to Vijay Shankar, Four,"
7,71,2,11.2,2,Vijay Shankar,Khaleel Ahmed,"Khaleel Ahmed to Vijay Shankar, 2 runs,"
7,72,2,11.3,1lb,Vijay Shankar,Khaleel Ahmed,"Khaleel Ahmed to Vijay Shankar, 1 leg bye,"
7,73,2,11.4,1,Sai Sudharsan,Khaleel Ahmed,"Khaleel Ahmed to Sai Sudharsan, 1 run,"
7,74,2,11.5,1,Vijay Shankar,Khaleel Ahmed,"Khaleel Ahmed to Vijay Shankar, 1 run,"
7,75,2,11.6,1,Sai Sudharsan,Khaleel Ahmed,"Khaleel Ahmed to Sai Sudharsan, 1 run,"
7,76,2,12.1,2,Sai Sudharsan,Anrich Nortje,"Anrich Nortje to Sai Sudharsan, 2 runs,"
7,77,2,12.2,1,Sai Sudharsan,Anrich Nortje,"Anrich Nortje to Sai Sudharsan, 1 run,"
7,78,2,12.3,0,Vijay Shankar,Anrich Nortje,"Anrich Nortje to Vijay Shankar, no run,"
7,79,2,12.4,1,Vijay Shankar,Anrich Nortje,"Anrich Nortje to Vijay Shankar, 1 run,"
7,80,2,12.5,1,Sai Sudharsan,Anrich Nortje,"Anrich Nortje to Sai Sudharsan, 1 run,"
7,81,2,12.6,0,Vijay Shankar,Anrich Nortje,"Anrich Nortje to Vijay Shankar, no run,"
7,82,2,13.1,1,Sai Sudharsan,Mitchell Marsh,"Mitchell Marsh to Sai Sudharsan, 1 run,"
7,83,2,13.2,w,Vijay Shankar,Mitchell Marsh,"Mitchell Marsh to Vijay Shankar, no run,                           Wicket - lbw b MR Marsh batsmen out 29(23)"
7,84,2,13.3,1,David Miller,Mitchell Marsh,"Mitchell Marsh to David Miller, 1 run,"
7,85,2,13.4,2,Sai Sudharsan,Mitchell Marsh,"Mitchell Marsh to Sai Sudharsan, 2 runs,"
7,86,2,13.5,1,Sai Sudharsan,Mitchell Marsh,"Mitchell Marsh to Sai Sudharsan, 1 run,"
7,87,2,13.6,1,David Miller,Mitchell Marsh,"Mitchell Marsh to David Miller, 1 run,"
7,88,2,14.1,0,David Miller,Kuldeep Yadav,"Kuldeep Yadav to David Miller, no run,"
7,89,2,14.2,1,David Miller,Kuldeep Yadav,"Kuldeep Yadav to David Miller, 1 run,"
7,90,2,14.3,0,Sai Sudharsan,Kuldeep Yadav,"Kuldeep Yadav to Sai Sudharsan, no run,"
7,91,2,14.4,1,Sai Sudharsan,Kuldeep Yadav,"Kuldeep Yadav to Sai Sudharsan, 1 run,"
7,92,2,14.5,1,David Miller,Kuldeep Yadav,"Kuldeep Yadav to David Miller, 1 run,"
7,93,2,14.6,1wd,Sai Sudharsan,Kuldeep Yadav,"Kuldeep Yadav to Sai Sudharsan, 1 wide,"
7,94,2,14.6,1,Sai Sudharsan,Kuldeep Yadav,"Kuldeep Yadav to Sai Sudharsan, 1 run,"
7,95,2,15.1,1,Sai Sudharsan,Mukesh Kumar,"Mukesh Kumar to Sai Sudharsan, 1 run,"
7,96,2,15.2,1,David Miller,Mukesh Kumar,"Mukesh Kumar to David Miller, 1 run,"
7,97,2,15.3,1,Sai Sudharsan,Mukesh Kumar,"Mukesh Kumar to Sai Sudharsan, 1 run,"
7,98,2,15.4,6,David Miller,Mukesh Kumar,"Mukesh Kumar to David Miller, Six,"
7,99,2,15.5,1wd,David Miller,Mukesh Kumar,"Mukesh Kumar to David Miller, 1 wide,"
7,100,2,15.5,6,David Miller,Mukesh Kumar,"Mukesh Kumar to David Miller, Six,"
7,101,2,15.6,4,David Miller,Mukesh Kumar,"Mukesh Kumar to David Miller, Four,"
7,102,2,16.1,1,Sai Sudharsan,Anrich Nortje,"Anrich Nortje to Sai Sudharsan, 1 run,"
7,103,2,16.2,1,David Miller,Anrich Nortje,"Anrich Nortje to David Miller, 1 run,"
7,104,2,16.3,4,Sai Sudharsan,Anrich Nortje,"Anrich Nortje to Sai Sudharsan, Four,"
7,105,2,16.4,1,Sai Sudharsan,Anrich Nortje,"Anrich Nortje to Sai Sudharsan, 1 run,"
7,106,2,16.5,1,David Miller,Anrich Nortje,"Anrich Nortje to David Miller, 1 run,"
7,107,2,16.6,6,Sai Sudharsan,Anrich Nortje,"Anrich Nortje to Sai Sudharsan, Six,"
7,108,2,17.1,0,David Miller,Khaleel Ahmed,"Khaleel Ahmed to David Miller, no run,"
7,109,2,17.2,1wd,David Miller,Khaleel Ahmed,"Khaleel Ahmed to David Miller, 1 wide,"
7,110,2,17.2,4,David Miller,Khaleel Ahmed,"Khaleel Ahmed to David Miller, Four,"
7,111,2,17.3,1,David Miller,Khaleel Ahmed,"Khaleel Ahmed to David Miller, 1 run,"
7,112,2,17.4,2,Sai Sudharsan,Khaleel Ahmed,"Khaleel Ahmed to Sai Sudharsan, 2 runs,"
7,113,2,17.5,1,Sai Sudharsan,Khaleel Ahmed,"Khaleel Ahmed to Sai Sudharsan, 1 run,"
7,114,2,17.6,1,David Miller,Khaleel Ahmed,"Khaleel Ahmed to David Miller, 1 run,"
7,115,2,18.1,2,David Miller,Mitchell Marsh,"Mitchell Marsh to David Miller, 2 runs,"
8,1,1,0.1,1,Prabhsimran Singh,Trent Boult,"Trent Boult to Prabhsimran Singh, 1 run,"
8,2,1,0.2,2wd,Shikhar Dhawan,Trent Boult,"Trent Boult to Shikhar Dhawan, 2 wide,"
8,3,1,0.2,0,Prabhsimran Singh,Trent Boult,"Trent Boult to Prabhsimran Singh, no run,"
8,4,1,0.3,4,Prabhsimran Singh,Trent Boult,"Trent Boult to Prabhsimran Singh, Four,"
8,5,1,0.4,0,Prabhsimran Singh,Trent Boult,"Trent Boult to Prabhsimran Singh, no run,"
8,6,1,0.5,0,Prabhsimran Singh,Trent Boult,"Trent Boult to Prabhsimran Singh, no run,"
8,7,1,0.6,0,Prabhsimran Singh,Trent Boult,"Trent Boult to Prabhsimran Singh, no run,"
8,8,1,1.1,0,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, no run,"
8,9,1,1.2,2,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, 2 runs,"
8,10,1,1.3,0,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, no run,"
8,11,1,1.4,1,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, 1 run,"
8,12,1,1.5,6,Prabhsimran Singh,KM Asif,"KM Asif to Prabhsimran Singh, Six,"
8,13,1,1.6,0,Prabhsimran Singh,KM Asif,"KM Asif to Prabhsimran Singh, no run,"
8,14,1,2.1,0,Shikhar Dhawan,Trent Boult,"Trent Boult to Shikhar Dhawan, no run,"
8,15,1,2.2,4,Shikhar Dhawan,Trent Boult,"Trent Boult to Shikhar Dhawan, Four,"
8,16,1,2.3,4,Shikhar Dhawan,Trent Boult,"Trent Boult to Shikhar Dhawan, Four,"
8,17,1,2.4,0,Shikhar Dhawan,Trent Boult,"Trent Boult to Shikhar Dhawan, no run,"
8,18,1,2.5,1,Shikhar Dhawan,Trent Boult,"Trent Boult to Shikhar Dhawan, 1 run,"
8,19,1,2.6,1,Prabhsimran Singh,Trent Boult,"Trent Boult to Prabhsimran Singh, 1 run,"
8,20,1,3.1,4,Prabhsimran Singh,KM Asif,"KM Asif to Prabhsimran Singh, Four,"
8,21,1,3.2,0,Prabhsimran Singh,KM Asif,"KM Asif to Prabhsimran Singh, no run,"
8,22,1,3.3,4,Prabhsimran Singh,KM Asif,"KM Asif to Prabhsimran Singh, Four,"
8,23,1,3.4,6,Prabhsimran Singh,KM Asif,"KM Asif to Prabhsimran Singh, Six,"
8,24,1,3.5,0,Prabhsimran Singh,KM Asif,"KM Asif to Prabhsimran Singh, no run,"
8,25,1,3.6,1wd,Prabhsimran Singh,KM Asif,"KM Asif to Prabhsimran Singh, 1 wide,"
8,26,1,3.6,4,Prabhsimran Singh,KM Asif,"KM Asif to Prabhsimran Singh, Four,"
8,27,1,4.1,1,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, 1 run,"
8,28,1,4.2,4,Prabhsimran Singh,Ravichandran Ashwin,"Ravichandran Ashwin to Prabhsimran Singh, Four,"
8,29,1,4.3,4,Prabhsimran Singh,Ravichandran Ashwin,"Ravichandran Ashwin to Prabhsimran Singh, Four,"
8,30,1,4.4,1wd,Prabhsimran Singh,Ravichandran Ashwin,"Ravichandran Ashwin to Prabhsimran Singh, 1 wide,"
8,31,1,4.4,1,Prabhsimran Singh,Ravichandran Ashwin,"Ravichandran Ashwin to Prabhsimran Singh, 1 run,"
8,32,1,4.5,0,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, no run,"
8,33,1,4.6,0,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, no run,"
8,34,1,5.1,0,Prabhsimran Singh,Jason Holder,"Jason Holder to Prabhsimran Singh, no run,"
8,35,1,5.2,4,Prabhsimran Singh,Jason Holder,"Jason Holder to Prabhsimran Singh, Four,"
8,36,1,5.3,0,Prabhsimran Singh,Jason Holder,"Jason Holder to Prabhsimran Singh, no run,"
8,37,1,5.4,1,Prabhsimran Singh,Jason Holder,"Jason Holder to Prabhsimran Singh, 1 run,"
8,38,1,5.5,1,Shikhar Dhawan,Jason Holder,"Jason Holder to Shikhar Dhawan, 1 run,"
8,39,1,5.6,1,Prabhsimran Singh,Jason Holder,"Jason Holder to Prabhsimran Singh, 1 run,"
8,40,1,6.1,1,Prabhsimran Singh,Ravichandran Ashwin,"Ravichandran Ashwin to Prabhsimran Singh, 1 run,"
8,41,1,6.2,0,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, no run,"
8,42,1,6.3,1,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, 1 run,"
8,43,1,6.4,1,Prabhsimran Singh,Ravichandran Ashwin,"Ravichandran Ashwin to Prabhsimran Singh, 1 run,"
8,44,1,6.5,1,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, 1 run,"
8,45,1,6.6,1,Prabhsimran Singh,Ravichandran Ashwin,"Ravichandran Ashwin to Prabhsimran Singh, 1 run,"
8,46,1,7.1,0,Prabhsimran Singh,Yuzvendra Chahal,"Yuzvendra Chahal to Prabhsimran Singh, no run,"
8,47,1,7.2,2,Prabhsimran Singh,Yuzvendra Chahal,"Yuzvendra Chahal to Prabhsimran Singh, 2 runs,"
8,48,1,7.3,1,Prabhsimran Singh,Yuzvendra Chahal,"Yuzvendra Chahal to Prabhsimran Singh, 1 run,"
8,49,1,7.4,0,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, no run,"
8,50,1,7.5,4,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, Four,"
8,51,1,7.6,2,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, 2 runs,"
8,52,1,8.1,6,Prabhsimran Singh,Trent Boult,"Trent Boult to Prabhsimran Singh, Six,"
8,53,1,8.2,1,Prabhsimran Singh,Trent Boult,"Trent Boult to Prabhsimran Singh, 1 run,"
8,54,1,8.3,1,Shikhar Dhawan,Trent Boult,"Trent Boult to Shikhar Dhawan, 1 run,"
8,55,1,8.4,1,Prabhsimran Singh,Trent Boult,"Trent Boult to Prabhsimran Singh, 1 run,"
8,56,1,8.5,0,Shikhar Dhawan,Trent Boult,"Trent Boult to Shikhar Dhawan, no run,"
8,57,1,8.6,0,Shikhar Dhawan,Trent Boult,"Trent Boult to Shikhar Dhawan, no run,"
8,58,1,9.1,1,Prabhsimran Singh,Jason Holder,"Jason Holder to Prabhsimran Singh, 1 run,"
8,59,1,9.2,2,Shikhar Dhawan,Jason Holder,"Jason Holder to Shikhar Dhawan, 2 runs,"
8,60,1,9.3,1,Shikhar Dhawan,Jason Holder,"Jason Holder to Shikhar Dhawan, 1 run,"
8,61,1,9.4,w,Prabhsimran Singh,Jason Holder,"Jason Holder to Prabhsimran Singh, no run,                           Wicket - c Jos Buttler b Jason Holder batsmen out 60(34)"
8,62,1,9.5,1,Bhanuka Rajapaksa,Jason Holder,"Jason Holder to Bhanuka Rajapaksa, 1 run,"
8,63,1,9.6,1,Shikhar Dhawan,Jason Holder,"Jason Holder to Shikhar Dhawan, 1 run,"
8,64,1,10.1,0,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, no run, Bhanuka Rajapaksa retired hurt,"
8,65,1,10.2,1,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, 1 run,"
8,66,1,10.3,1,Jitesh Sharma,Ravichandran Ashwin,"Ravichandran Ashwin to Jitesh Sharma, 1 run,"
8,67,1,10.4,0,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, no run,"
8,68,1,10.5,1,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, 1 run,"
8,69,1,10.6,0,Jitesh Sharma,Ravichandran Ashwin,"Ravichandran Ashwin to Jitesh Sharma, no run,"
8,70,1,11.1,1,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, 1 run,"
8,71,1,11.2,2,Jitesh Sharma,Yuzvendra Chahal,"Yuzvendra Chahal to Jitesh Sharma, 2 runs,"
8,72,1,11.3,4,Jitesh Sharma,Yuzvendra Chahal,"Yuzvendra Chahal to Jitesh Sharma, Four,"
8,73,1,11.4,4,Jitesh Sharma,Yuzvendra Chahal,"Yuzvendra Chahal to Jitesh Sharma, Four,"
8,74,1,11.5,1,Jitesh Sharma,Yuzvendra Chahal,"Yuzvendra Chahal to Jitesh Sharma, 1 run,"
8,75,1,11.6,6,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, Six,"
8,76,1,12.1,0,Jitesh Sharma,KM Asif,"KM Asif to Jitesh Sharma, no run,"
8,77,1,12.2,1,Jitesh Sharma,KM Asif,"KM Asif to Jitesh Sharma, 1 run,"
8,78,1,12.3,1,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, 1 run,"
8,79,1,12.4,1,Jitesh Sharma,KM Asif,"KM Asif to Jitesh Sharma, 1 run,"
8,80,1,12.5,4,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, Four,"
8,81,1,12.6,2wd,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, 2 wide,"
8,82,1,12.6,2,Jitesh Sharma,KM Asif,"KM Asif to Jitesh Sharma, 2 runs,"
8,83,1,13.1,1,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, 1 run,"
8,84,1,13.2,1,Jitesh Sharma,Yuzvendra Chahal,"Yuzvendra Chahal to Jitesh Sharma, 1 run,"
8,85,1,13.3,4,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, Four,"
8,86,1,13.4,4,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, Four,"
8,87,1,13.5,2,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, 2 runs,"
8,88,1,13.6,4,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, Four,"
8,89,1,14.1,1,Jitesh Sharma,Trent Boult,"Trent Boult to Jitesh Sharma, 1 run,"
8,90,1,14.2,1,Shikhar Dhawan,Trent Boult,"Trent Boult to Shikhar Dhawan, 1 run,"
8,91,1,14.3,6,Jitesh Sharma,Trent Boult,"Trent Boult to Jitesh Sharma, Six,"
8,92,1,14.4,2,Jitesh Sharma,Trent Boult,"Trent Boult to Jitesh Sharma, 2 runs,"
8,93,1,14.5,1,Jitesh Sharma,Trent Boult,"Trent Boult to Jitesh Sharma, 1 run,"
8,94,1,14.6,1,Shikhar Dhawan,Trent Boult,"Trent Boult to Shikhar Dhawan, 1 run,"
8,95,1,15.1,0,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, no run,"
8,96,1,15.2,4,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, Four,"
8,97,1,15.3,1,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, 1 run,"
8,98,1,15.4,1wd,Jitesh Sharma,Yuzvendra Chahal,"Yuzvendra Chahal to Jitesh Sharma, 1 wide,"
8,99,1,15.4,w,Jitesh Sharma,Yuzvendra Chahal,"Yuzvendra Chahal to Jitesh Sharma, no run,                           Wicket - c R Parag b Yuzvendra Chahal batsmen out 27(16)"
8,100,1,15.5,1,Sikandar Raza,Yuzvendra Chahal,"Yuzvendra Chahal to Sikandar Raza, 1 run,"
8,101,1,15.6,0,Shikhar Dhawan,Yuzvendra Chahal,"Yuzvendra Chahal to Shikhar Dhawan, no run,"
8,102,1,16.1,w,Sikandar Raza,Ravichandran Ashwin,"Ravichandran Ashwin to Sikandar Raza, no run,                           Wicket - b Ravichandran Ashwin batsmen out 1(2)"
8,103,1,16.2,1,Shahrukh Khan,Ravichandran Ashwin,"Ravichandran Ashwin to Shahrukh Khan, 1 run,"
8,104,1,16.3,1,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, 1 run,"
8,105,1,16.4,1,Shahrukh Khan,Ravichandran Ashwin,"Ravichandran Ashwin to Shahrukh Khan, 1 run,"
8,106,1,16.5,1,Shikhar Dhawan,Ravichandran Ashwin,"Ravichandran Ashwin to Shikhar Dhawan, 1 run,"
8,107,1,16.6,2,Shahrukh Khan,Ravichandran Ashwin,"Ravichandran Ashwin to Shahrukh Khan, 2 runs,"
8,108,1,17.1,1,Shikhar Dhawan,Jason Holder,"Jason Holder to Shikhar Dhawan, 1 run,"
8,109,1,17.2,0,Shahrukh Khan,Jason Holder,"Jason Holder to Shahrukh Khan, no run,"
8,110,1,17.3,1,Shahrukh Khan,Jason Holder,"Jason Holder to Shahrukh Khan, 1 run,"
8,111,1,17.4,0,Shikhar Dhawan,Jason Holder,"Jason Holder to Shikhar Dhawan, no run,"
8,112,1,17.5,6,Shikhar Dhawan,Jason Holder,"Jason Holder to Shikhar Dhawan, Six,"
8,113,1,17.6,1,Shikhar Dhawan,Jason Holder,"Jason Holder to Shikhar Dhawan, 1 run,"
8,114,1,18.1,1wd,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, 1 wide,"
8,115,1,18.1,6,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, Six,"
8,116,1,18.2,1,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, 1 run,"
8,117,1,18.3,2nb,Shahrukh Khan,KM Asif,"KM Asif to Shahrukh Khan, 2 no ball,"
8,118,1,18.3,4,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, Four,"
8,119,1,18.4,1,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, 1 run,"
8,120,1,18.5,1,Shahrukh Khan,KM Asif,"KM Asif to Shahrukh Khan, 1 run,"
8,121,1,18.6,0,Shikhar Dhawan,KM Asif,"KM Asif to Shikhar Dhawan, no run,"
8,122,1,19.1,1,Shahrukh Khan,Jason Holder,"Jason Holder to Shahrukh Khan, 1 run,"
8,123,1,19.2,1,Shikhar Dhawan,Jason Holder,"Jason Holder to Shikhar Dhawan, 1 run,"
8,124,1,19.3,4,Shahrukh Khan,Jason Holder,"Jason Holder to Shahrukh Khan, Four,"
8,125,1,19.4,w,Shahrukh Khan,Jason Holder,"Jason Holder to Shahrukh Khan, no run,                           Wicket - c Jos Buttler b Jason Holder batsmen out 11(10)"
8,126,1,19.5,0,Sam Curran,Jason Holder,"Jason Holder to Sam Curran, no run,"
8,127,1,19.6,1,Sam Curran,Jason Holder,"Jason Holder to Sam Curran, 1 run,"
8,1,2,0.1,6,Yashasvi Jaiswal,Sam Curran,"Sam Curran to Yashasvi Jaiswal, Six,"
8,2,2,0.2,0,Yashasvi Jaiswal,Sam Curran,"Sam Curran to Yashasvi Jaiswal, no run,"
8,3,2,0.3,0,Yashasvi Jaiswal,Sam Curran,"Sam Curran to Yashasvi Jaiswal, no run,"
8,4,2,0.4,0,Yashasvi Jaiswal,Sam Curran,"Sam Curran to Yashasvi Jaiswal, no run,"
8,5,2,0.5,1,Yashasvi Jaiswal,Sam Curran,"Sam Curran to Yashasvi Jaiswal, 1 run,"
8,6,2,0.6,0,Ravichandran Ashwin,Sam Curran,"Sam Curran to Ravichandran Ashwin, no run,"
8,7,2,1.1,4,Yashasvi Jaiswal,Arshdeep Singh,"Arshdeep Singh to Yashasvi Jaiswal, Four,"
8,8,2,1.2,1wd,Yashasvi Jaiswal,Arshdeep Singh,"Arshdeep Singh to Yashasvi Jaiswal, 1 wide,"
8,9,2,1.2,0,Yashasvi Jaiswal,Arshdeep Singh,"Arshdeep Singh to Yashasvi Jaiswal, no run,"
8,10,2,1.3,1wd,Yashasvi Jaiswal,Arshdeep Singh,"Arshdeep Singh to Yashasvi Jaiswal, 1 wide,"
8,11,2,1.3,w,Yashasvi Jaiswal,Arshdeep Singh,"Arshdeep Singh to Yashasvi Jaiswal, no run,                           Wicket - c (sub MW Short) b Arshdeep Singh batsmen out 11(8)"
8,12,2,1.4,3,Jos Buttler,Arshdeep Singh,"Arshdeep Singh to Jos Buttler, 3 runs,"
8,13,2,1.5,0,Ravichandran Ashwin,Arshdeep Singh,"Arshdeep Singh to Ravichandran Ashwin, no run,"
8,14,2,1.6,0,Ravichandran Ashwin,Arshdeep Singh,"Arshdeep Singh to Ravichandran Ashwin, no run,"
8,15,2,2.1,2,Jos Buttler,Sam Curran,"Sam Curran to Jos Buttler, 2 runs,"
